GEO_ID,DP05_0001E,DP05_0001M,DP05_0002E,DP05_0002M,DP05_0003E,DP05_0003M,DP05_0004E,DP05_0004M,DP05_0005E,DP05_0005M,DP05_0006E,DP05_0006M,DP05_0007E,DP05_0007M,DP05_0008E,DP05_0008M,DP05_0009E,DP05_0009M,DP05_0010E,DP05_0010M,DP05_0011E,DP05_0011M,DP05_0012E,DP05_0012M,DP05_0013E,DP05_0013M,DP05_0014E,DP05_0014M,DP05_0015E,DP05_0015M,DP05_0016E,DP05_0016M,DP05_0017E,DP05_0017M,DP05_0018E,DP05_0018M,DP05_0019E,DP05_0019M,DP05_0020E,DP05_0020M,DP05_0021E,DP05_0021M,DP05_0022E,DP05_0022M,DP05_0023E,DP05_0023M,DP05_0024E,DP05_0024M,DP05_0025E,DP05_0025M,DP05_0026E,DP05_0026M,DP05_0027E,DP05_0027M,DP05_0028E,DP05_0028M,DP05_0029E,DP05_0029M,DP05_0030E,DP05_0030M,DP05_0031E,DP05_0031M,DP05_0032E,DP05_0032M,DP05_0033E,DP05_0033M,DP05_0034E,DP05_0034M,DP05_0035E,DP05_0035M,DP05_0036E,DP05_0036M,DP05_0037E,DP05_0037M,DP05_0038E,DP05_0038M,DP05_0039E,DP05_0039M,DP05_0040E,DP05_0040M,DP05_0041E,DP05_0041M,DP05_0042E,DP05_0042M,DP05_0043E,DP05_0043M,DP05_0044E,DP05_0044M,DP05_0045E,DP05_0045M,DP05_0046E,DP05_0046M,DP05_0047E,DP05_0047M,DP05_0048E,DP05_0048M,DP05_0049E,DP05_0049M,DP05_0050E,DP05_0050M,DP05_0051E,DP05_0051M,DP05_0052E,DP05_0052M,DP05_0053E,DP05_0053M,DP05_0054E,DP05_0054M,DP05_0055E,DP05_0055M,DP05_0056E,DP05_0056M,DP05_0057E,DP05_0057M,DP05_0058E,DP05_0058M,DP05_0059E,DP05_0059M,DP05_0060E,DP05_0060M,DP05_0061E,DP05_0061M,DP05_0062E,DP05_0062M,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0066E,DP05_0066M,DP05_0067E,DP05_0067M,DP05_0068E,DP05_0068M,DP05_0069E,DP05_0069M,DP05_0070E,DP05_0070M,DP05_0071E,DP05_0071M,DP05_0072E,DP05_0072M,DP05_0073E,DP05_0073M,DP05_0074E,DP05_0074M,DP05_0075E,DP05_0075M,DP05_0076E,DP05_0076M,DP05_0077E,DP05_0077M,DP05_0078E,DP05_0078M,DP05_0079E,DP05_0079M,DP05_0080E,DP05_0080M,DP05_0081E,DP05_0081M,NAME,DP05_0001EA,DP05_0001MA,DP05_0002MA,DP05_0002EA,DP05_0003EA,DP05_0003MA,DP05_0004EA,DP05_0004MA,DP05_0005MA,DP05_0005EA,DP05_0006EA,DP05_0006MA,DP05_0007EA,DP05_0007MA,DP05_0008MA,DP05_0008EA,DP05_0009MA,DP05_0009EA,DP05_0010EA,DP05_0010MA,DP05_0011MA,DP05_0011EA,DP05_0012EA,DP05_0012MA,DP05_0013EA,DP05_0013MA,DP05_0014MA,DP05_0014EA,DP05_0015EA,DP05_0015MA,DP05_0016MA,DP05_0016EA,DP05_0017MA,DP05_0017EA,DP05_0018EA,DP05_0018MA,DP05_0019MA,DP05_0019EA,DP05_0020EA,DP05_0020MA,DP05_0021MA,DP05_0021EA,DP05_0022EA,DP05_0022MA,DP05_0023MA,DP05_0023EA,DP05_0024EA,DP05_0024MA,DP05_0025EA,DP05_0025MA,DP05_0026MA,DP05_0026EA,DP05_0027MA,DP05_0027EA,DP05_0028MA,DP05_0028EA,DP05_0029MA,DP05_0029EA,DP05_0030MA,DP05_0030EA,DP05_0031EA,DP05_0031MA,DP05_0032MA,DP05_0032EA,DP05_0033EA,DP05_0033MA,DP05_0034MA,DP05_0034EA,DP05_0035MA,DP05_0035EA,DP05_0036EA,DP05_0036MA,DP05_0037MA,DP05_0037EA,DP05_0038MA,DP05_0038EA,DP05_0039MA,DP05_0039EA,DP05_0040EA,DP05_0040MA,DP05_0041MA,DP05_0041EA,DP05_0042EA,DP05_0042MA,DP05_0043EA,DP05_0043MA,DP05_0044MA,DP05_0044EA,DP05_0045EA,DP05_0045MA,DP05_0046MA,DP05_0046EA,DP05_0047EA,DP05_0047MA,DP05_0048EA,DP05_0048MA,DP05_0049MA,DP05_0049EA,DP05_0050EA,DP05_0050MA,DP05_0051EA,DP05_0051MA,DP05_0052MA,DP05_0052EA,DP05_0053EA,DP05_0053MA,DP05_0054MA,DP05_0054EA,DP05_0055EA,DP05_0055MA,DP05_0056MA,DP05_0056EA,DP05_0057EA,DP05_0057MA,DP05_0058EA,DP05_0058MA,DP05_0059MA,DP05_0059EA,DP05_0060MA,DP05_0060EA,DP05_0061EA,DP05_0061MA,DP05_0062EA,DP05_0062MA,DP05_0063EA,DP05_0063MA,DP05_0064MA,DP05_0064EA,DP05_0065MA,DP05_0065EA,DP05_0066MA,DP05_0066EA,DP05_0067EA,DP05_0067MA,DP05_0068MA,DP05_0068EA,DP05_0069EA,DP05_0069MA,DP05_0070MA,DP05_0070EA,DP05_0071MA,DP05_0071EA,DP05_0072MA,DP05_0072EA,DP05_0073MA,DP05_0073EA,DP05_0074MA,DP05_0074EA,DP05_0075EA,DP05_0075MA,DP05_0076EA,DP05_0076MA,DP05_0077MA,DP05_0077EA,DP05_0078MA,DP05_0078EA,DP05_0079MA,DP05_0079EA,DP05_0080EA,DP05_0080MA,DP05_0081EA,DP05_0081MA,state
0400000US01,4599030,0,2230594,3956,2368436,3956,293727,2767,305444,6855,317043,6740,340200,4486,319738,4253,582456,5215,649714,4268,662648,4059,288993,5484,228696,5792,325859,2454,210461,4388,74051,3733,37.2,0.3,3483362,1474,3267376,6652,747781,4789,610371,2183,3483362,1474,1656167,2265,1827195,2144,610371,2183,249482,1659,360889,1282,4551987,4036,47043,4036,4599030,0,4551987,4036,3237958,4503,1209321,4826,20592,2441,9156,1551,229,214,0,265,153,133,45882,3284,10184,2212,8876,2580,2682,827,3835,1659,6402,1502,8761,2424,5142,1919,3244,1920,-999999999,0,-999999999,0,-999999999,0,-999999999,0,34990,4307,47043,4036,9606,1669,20403,1973,6093,1676,1850,765,4599030,0,3281040,4966,1224105,4285,45164,2235,54032,3239,5380,2178,39427,4432,4599030,0,111432,1722,71146,3969,8629,1755,5312,2357,26345,3742,4487598,1722,3171700,1221,1204136,4373,19524,2400,45539,3286,1416,1212,2828,1146,42455,3709,1411,665,41044,3625,2110139,230,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,670053,0,344757,1779,325296,1779,47481,1070,49376,3046,48818,2487,58275,2048,50473,1966,93996,2261,100530,1850,109113,2132,40179,2022,27777,2037,26117,854,13985,989,3933,795,33.5,0.3,490366,671,456361,2206,58548,1778,44035,987,490366,671,252527,1244,237839,1053,44035,987,20114,623,23921,831,615544,4888,54509,4888,670053,0,615544,4888,460170,2621,21476,2347,88026,2936,765,409,121,134,417,283,607,574,30151,1962,689,454,2447,899,16885,2111,1267,629,3211,1077,1537,948,4115,1723,3753,753,1081,618,326,425,1137,765,1209,728,11968,2391,54509,4888,7057,2052,30977,3300,6374,1599,691,452,670053,0,510393,4344,31395,1509,123239,2116,40837,1386,6585,1575,15381,2539,670053,0,37498,854,21987,3143,2495,989,510,702,12506,2947,632555,854,443944,665,20419,1969,86688,2860,29622,1823,3526,722,616,511,47740,4253,656,562,47084,4268,276590,137,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6166318,0,3085331,2212,3080987,2212,479145,1432,444018,7341,436903,7695,432759,3089,420118,4153,899531,3474,857846,2839,787098,2475,344409,5229,274740,5481,405034,1669,292120,4509,92597,4040,34.6,0.2,4539463,1277,4288341,5754,956133,5102,789751,1291,4539463,1277,2253492,1386,2285971,1428,789751,1291,351640,1042,438111,869,6016047,10832,150271,10832,6166318,0,6016047,10832,4741310,21386,207837,5456,277732,6563,4083,1194,1598,883,132992,5997,1239,599,144858,3149,28015,4791,32461,4394,23653,3709,10707,2220,10792,2124,26308,4164,12922,3482,10960,1605,2700,1078,3446,1542,1812,1092,3002,1529,633350,18921,150271,10832,20826,3475,34140,4565,23962,3359,3361,1195,6166318,0,4869574,21553,244336,3530,328340,6219,178062,3602,15849,2556,689732,20170,6166318,0,1803377,0,1601082,12247,31273,5013,9119,2474,161903,10536,4362941,0,3668571,2336,198854,4099,252214,4935,139386,2682,9326,1286,10410,2024,84180,7473,4573,1336,79607,7180,2605095,331,Arizona,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2810872,0,1377539,3500,1433333,3500,194741,1982,194953,4527,184070,4597,199544,3863,190239,3773,366422,3625,384263,3562,390827,2945,175861,4127,141092,4305,203152,1378,135225,2962,50483,2900,37.1,0.2,2117836,1671,1997983,5538,473905,3894,388860,1797,2117836,1671,1021718,2372,1096118,2000,388860,1797,162448,1067,226412,1488,2767168,4292,43704,4292,2810872,0,2767168,4292,2208224,5887,437680,4670,22787,2426,10519,2041,0,257,229,300,310,309,28168,2264,5279,1923,4672,1103,3839,1547,793,628,3431,1543,2488,1375,7666,1629,2045,440,-999999999,0,-999999999,0,-999999999,0,-999999999,0,68264,5663,43704,4292,11801,2691,18371,2498,4138,1499,1559,921,2810872,0,2248859,6696,453438,3722,44374,2558,33322,2431,2700,602,74158,5790,2810872,0,138283,1791,104920,4148,2615,1120,650,347,30098,4125,2672589,1791,2145922,1207,435987,4599,21166,2161,28016,2252,1929,416,2325,1123,37244,3948,1060,625,36184,3821,1273433,225,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36457549,0,18225275,5662,18232274,5662,2672666,2490,2514639,16013,2700465,16431,2738727,6907,2697878,5757,5232260,6684,5525036,5641,5017599,5050,1984803,15934,1445646,15471,2002937,3328,1400449,9915,524444,10464,34.4,0.2,26926503,2570,25264681,14434,4753428,12986,3927830,3373,26926503,2570,13343076,3677,13583427,3025,3927830,3373,1675795,2381,2252035,2180,35246104,26548,1211445,26548,36457549,0,35246104,26548,21810156,62036,2260648,14374,265963,10150,27870,3561,2574,903,11142,2616,5459,1533,4483252,16220,475118,18295,1165605,29388,1100767,30080,300355,12117,430913,18020,533893,22164,476601,19768,129483,4369,20349,2914,25365,3921,35911,5033,47858,4621,6296602,59882,1211445,26548,132538,8447,204541,9043,277271,10557,33479,4978,36457549,0,22826433,64332,2533729,9993,576854,14222,4896851,10454,198796,6266,6722255,61048,36457549,0,13074155,0,10841524,37370,160130,10979,85992,7874,1986509,35068,23383394,0,15600175,11660,2201043,11673,168486,6350,4424529,15210,120837,3384,150184,12651,718140,19834,53680,4520,664460,19442,13174781,423,California,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4753377,0,2393355,2622,2360022,2622,338995,1529,322980,6240,313386,6519,321786,3214,337730,4063,711501,4539,720020,3536,720742,3534,283372,5203,205980,5074,256742,1995,161816,3433,58327,3153,35.4,0.2,3583734,1698,3387055,5953,596932,4397,476885,1893,3583734,1698,1795356,2002,1788378,1835,476885,1893,207148,1283,269737,1355,4628300,7048,125077,7048,4753377,0,4628300,7048,3934971,14748,177902,4693,41161,3427,3655,982,668,384,7396,1967,3359,1137,133079,3599,15144,3308,28753,4693,12537,2672,13166,2726,25722,3776,19646,3529,18111,3306,3745,557,1237,641,1067,464,594,404,847,486,337442,13603,125077,7048,24037,3786,31810,3364,20893,2466,2516,920,4753377,0,4046320,14196,214448,2587,84458,4685,160566,3998,8001,1505,374352,14329,4753377,0,934410,0,671341,11047,18148,3188,4917,1687,240004,10520,3818967,0,3400011,2328,170995,4351,29223,2538,127082,2659,3700,548,9937,2268,78019,5318,3872,1084,74147,5418,2095235,200,Colorado,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3504809,0,1705842,1761,1798967,1761,202071,762,224594,4883,239033,4854,250119,1511,221481,2231,407930,2537,545542,2143,551480,1895,222654,4762,169440,4630,225872,1329,169048,3050,75545,3024,39.1,0.2,2686943,672,2541649,3378,568809,3911,470465,1346,2686943,672,1287318,1285,1399625,1189,470465,1346,193569,789,276896,1065,3441621,5676,63188,5676,3504809,0,3441621,5676,2800344,9041,332711,4745,7319,1417,-999999999,0,-999999999,0,-999999999,0,-999999999,0,117054,2323,40394,4580,26493,3622,12352,2654,3623,1124,11310,2668,8324,2237,14558,3321,1005,570,-999999999,0,-999999999,0,-999999999,0,-999999999,0,183188,9941,63188,5676,16315,3089,9475,1282,8724,1680,3576,1384,3504809,0,2851404,10070,363040,4361,24478,2253,129057,993,1824,831,202621,9397,3504809,0,391935,0,37155,5489,221658,7172,7159,1862,125963,8282,3112874,0,2610863,3558,321569,3683,6493,1177,116322,2229,914,541,13958,4089,42755,3915,3834,1673,38921,3458,1432250,206,Connecticut,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,853476,0,413560,1013,439916,1013,57091,442,56193,2928,54623,2923,61370,1158,57887,1212,109687,1513,125406,1702,122004,1257,50525,2342,44136,2286,60623,854,39772,1499,14159,1416,37.5,0.3,649740,651,609933,2108,141905,2142,114554,674,649740,651,309501,587,340239,524,114554,674,48652,413,65902,534,841186,2043,12290,2043,853476,0,841186,2043,615638,3832,176845,1971,2581,650,-999999999,0,-999999999,0,-999999999,0,-999999999,0,24413,1224,11424,2411,5067,1533,2878,1133,949,527,1797,837,1314,820,984,547,154,182,-999999999,0,-999999999,0,-999999999,0,-999999999,0,21555,3839,12290,2043,4926,1335,1570,634,1904,825,1078,771,853476,0,626017,4299,184154,1448,6167,927,26988,866,468,316,23086,3890,853476,0,53836,0,24631,3649,14715,2548,890,621,13600,2967,799640,0,586778,1087,173855,1620,2519,631,23678,938,154,182,2092,1159,10564,1954,597,517,9967,1847,382866,67,Delaware,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,581530,0,272604,785,308926,785,34980,609,29331,2434,31081,2489,39235,1652,51273,1638,104518,587,84648,736,75160,798,33636,1715,26213,1749,36338,727,26199,1490,8918,1331,35.0,0.1,466700,221,437079,1760,86712,1504,71455,454,466700,221,214562,475,252138,419,71455,454,27506,256,43949,384,572560,2349,8970,2349,581530,0,572560,2349,200395,3340,322105,2958,1903,430,-999999999,0,-999999999,0,-999999999,0,-999999999,0,19827,454,5430,1565,5261,1573,2652,1152,382,324,1327,584,2083,1219,2692,1353,203,206,-999999999,0,-999999999,0,-999999999,0,-999999999,0,28127,3566,8970,2349,3283,1517,518,302,640,422,1323,811,581530,0,206359,3812,329452,2012,4686,1499,20962,440,350,314,29789,3597,581530,0,47775,0,6127,2823,2744,1064,2346,1272,36558,3240,533755,0,183519,532,319076,2464,1563,311,19637,415,203,206,1969,1031,7788,2291,672,566,7116,2199,282900,49,District of Columbia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18089889,0,8878166,6724,9211723,6724,1117630,2859,1055789,12650,1127349,13736,1174594,5901,1154089,6869,2247135,8116,2602876,6711,2534472,5466,1107702,13407,934136,12947,1452008,3505,1171721,10211,410388,10140,39.8,0.1,14071245,2191,13379437,10744,3591104,11790,3034117,3207,14071245,2191,6819812,5207,7251433,4669,3034117,3207,1316672,2370,1717445,2169,17773002,13354,316887,13353,18089889,0,17773002,13354,13767248,25188,2778549,13414,54150,4931,12238,2598,2072,959,375,463,1506,819,393427,4935,117195,9239,65743,5384,74826,5957,13391,2361,24980,2791,54204,6219,43088,5611,9125,2086,2378,924,4239,1758,618,547,1890,780,770503,24337,316887,13353,75359,6941,52834,4710,43638,4127,11006,2987,18089889,0,14037213,25767,2903860,11761,126809,6495,460641,4712,16251,2498,877172,24858,18089889,0,3642989,1791,563110,19157,682432,18561,1054371,23869,1343076,25355,14446900,1791,11040168,8986,2700306,9731,46767,4262,385579,4605,7127,1632,63736,8463,203217,10578,21773,4192,181444,9663,8531860,826,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9363941,0,4613727,5818,4750214,5818,698935,2726,671546,9802,668385,9138,705103,7440,651722,6830,1338667,9916,1472645,7409,1316787,5915,538098,9284,395174,9158,505861,3785,294712,4413,106306,3903,34.6,0.1,6911716,2678,6473129,9741,1138644,7745,906879,3034,6911716,2678,3359085,3573,3552631,2842,906879,3034,370310,2111,536569,2243,9246046,9171,117895,9171,9363941,0,9246046,9171,5816513,13245,2794300,9565,19771,2971,7262,1498,583,505,485,389,507,426,254899,4190,74525,6799,37017,5261,14562,2435,6774,1638,45846,5505,44830,6073,31345,4516,4229,1977,1542,1183,1667,1201,494,533,526,517,356334,13864,117895,9171,33489,4280,21416,2410,17948,2951,7165,1978,9363941,0,5911909,16090,2850748,6983,52953,4425,282219,4021,8951,2886,382453,13699,9363941,0,696146,2291,455008,12982,51349,6834,18448,3069,171341,11430,8667795,2291,5501019,3920,2774395,8618,16687,2484,253808,4179,3736,1843,24726,4408,93424,7159,4901,1492,88523,7170,3873405,291,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
