GEO_ID,B18101H_001E,B18101H_001M,B18101H_002E,B18101H_002M,B18101H_003E,B18101H_003M,B18101H_004E,B18101H_004M,B18101H_005E,B18101H_005M,B18101H_006E,B18101H_006M,B18101H_007E,B18101H_007M,B18101H_008E,B18101H_008M,B18101H_009E,B18101H_009M,B18101H_010E,B18101H_010M,NAME,B18101H_001MA,B18101H_001EA,B18101H_002MA,B18101H_002EA,B18101H_003EA,B18101H_003MA,B18101H_004EA,B18101H_004MA,B18101H_005EA,B18101H_005MA,B18101H_006MA,B18101H_006EA,B18101H_007MA,B18101H_007EA,B18101H_008EA,B18101H_008MA,B18101H_009EA,B18101H_009MA,B18101H_010EA,B18101H_010MA,state
0400000US06,14689060,10205,2452816,3298,77433,5201,2375383,5996,9491154,7658,841612,16102,8649542,16359,2745090,3308,967942,10467,1777148,10657,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3547973,3954,703944,818,21479,2347,682465,2444,2340676,3672,191275,7524,2149401,8120,503353,964,154348,4230,349005,4282,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2477338,3098,470093,1240,14595,1956,455498,2232,1565423,2559,118150,5231,1447273,5705,441822,1049,137866,3691,303956,3669,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,581288,1633,106226,304,4469,1249,101757,1265,363292,1534,37256,2894,326036,3256,111770,668,35313,1893,76457,1926,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,219516,1073,21664,275,672,365,20992,426,175396,968,5241,1153,170155,1452,22456,151,5607,981,16849,997,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10810873,8269,1779495,3436,69253,4717,1710242,5239,6399705,6272,692955,15544,5706750,16592,2631673,2480,857160,13630,1774513,13457,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5370784,4614,1148280,1357,47195,4172,1101085,4511,3399304,4488,364090,10376,3035214,11307,823200,1498,306604,5993,516596,5787,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,291072,2030,40204,395,1829,651,38375,774,199096,1954,18708,1914,180388,2756,51772,536,16790,1455,34982,1445,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1316290,1359,324754,382,14669,2219,310085,2210,795304,1230,89531,5652,705773,5688,196232,520,68704,3068,127528,2970,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7998711,4498,1604022,1337,56558,4041,1547464,4147,5107400,3708,419125,10575,4688275,10865,1287289,2411,432876,6617,854413,6592,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5220348,3465,1162861,1452,53667,3531,1109194,3930,3279737,2742,361920,8368,2917817,8656,777750,1293,276819,5926,500931,5804,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2667075,1785,581862,760,20581,2166,561281,2241,1653195,1623,150765,5249,1502430,5433,432018,745,137922,3377,294096,3293,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2193874,2258,490361,485,19366,1813,470995,1775,1361608,2187,140073,4951,1221535,5404,341905,781,119051,3639,222854,3519,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3698355,2946,815991,1310,44961,3134,771030,3227,2331332,2272,366211,9164,1965121,9018,551032,842,232653,4856,318379,4815,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2703001,3115,582143,1104,34867,3811,547276,3870,1702764,2572,222164,7649,1480600,8027,418094,1222,170823,4445,247271,4586,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1238124,664,237519,294,16931,2563,220588,2607,785265,797,104735,4635,680530,4638,215340,514,76088,2696,139252,2741,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3119117,3125,610372,1437,23084,2160,587288,2654,1989537,2556,166982,6439,1822555,6890,519208,1181,164306,4550,354902,4441,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4946570,4410,926076,1646,37716,3304,888360,3639,3202809,3430,263901,7998,2938908,7792,817685,1242,266631,6973,551054,7104,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7461708,2824,1542809,1414,71091,3231,1471718,3777,4706391,1983,521158,8996,4185233,9255,1212508,1277,424429,6653,788079,6786,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4382481,2057,921362,879,31729,2507,889633,2446,2797489,1667,215889,6192,2581600,6468,663630,1096,207096,4489,456534,4553,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1686129,2317,365863,800,19637,2621,346226,2784,1032012,2046,146474,6825,885538,6875,288254,1030,122992,3824,165262,3641,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4772167,3600,1036053,1574,50008,4060,986045,4318,2976599,2704,364126,10627,2612473,11018,759515,1296,283202,6528,476313,6414,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,864256,887,176126,142,6689,1419,169437,1439,542615,877,51439,3113,491176,3138,145515,321,51808,2324,93707,2404,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488082,1735,331263,709,11722,1594,319541,1686,926217,1350,77685,3788,848532,3963,230602,642,77759,2237,152843,2204,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1438384,1732,252923,692,10782,1742,242141,1674,917826,1656,109691,5102,808135,5156,267635,618,93581,3854,174054,3878,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198830,837,238692,253,12222,1690,226470,1681,779085,863,75175,4244,703910,4175,181053,342,56503,2626,124550,2599,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5083284,5974,1009251,2379,31811,2697,977440,3756,3157043,4606,236684,7207,2920359,7944,916990,1493,294138,6091,622852,6457,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,813697,1633,131898,395,4951,1103,126947,1127,506967,1506,67391,3637,439576,3841,174832,499,65420,3300,109412,3243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11097842,6247,2123176,2650,74596,4277,2048580,4943,7060272,4569,576397,12582,6483875,12950,1914394,2649,622353,9133,1292041,9562,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6176810,6132,1236253,2442,51111,3790,1185142,4448,3890857,4479,430868,12589,3459989,13258,1049700,1372,370854,7623,678846,7707,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,603926,1010,124497,210,4100,909,120397,905,388048,1042,30700,2412,357348,2575,91381,293,29571,1516,61810,1546,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9195009,5077,1963406,2974,93314,5627,1870092,6471,5776715,3584,651077,12088,5125638,12376,1454888,1954,503573,7563,951315,7379,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2537021,2251,516601,410,24902,2507,491699,2530,1584254,2147,218107,6024,1366147,6272,436166,911,173546,3803,262620,3889,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2999008,2860,559611,741,23841,2663,535770,2612,1912354,2463,231098,7405,1681256,7520,527043,1056,194409,4417,332634,4392,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914109,4151,1914196,1630,87113,4306,1827083,4815,6241063,3336,628466,12051,5612597,12926,1758850,2154,596747,7510,1162103,7560,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,779949,1838,135451,683,5134,1381,130317,1584,507789,1313,54128,3902,453661,3881,136709,633,45075,2171,91634,2172,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2971431,2674,592910,903,24239,2251,568671,2412,1850720,2181,223885,8147,1626835,8549,527801,1005,185865,4983,341936,5007,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,686113,1412,151441,663,4856,1151,146585,1262,425471,1029,41434,2554,384037,2766,109201,291,37431,1829,71770,1813,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4777617,3312,996922,903,44636,3630,952286,3784,3001235,2830,415879,10192,2585356,10159,779460,1409,305343,6348,474117,6423,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11351015,8056,2297126,3921,92681,5040,2204445,5304,7222043,5631,751143,13417,6470900,14993,1831846,2589,665659,9397,1166187,9896,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2259874,1608,663708,556,20634,2490,643074,2587,1350898,1424,114727,5029,1236171,5352,245268,468,84516,3377,160752,3405,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582574,587,111953,203,6009,1073,105944,1056,377598,527,42247,2758,335351,2725,93023,229,28931,1722,64092,1717,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5114166,4261,1033024,1268,36248,2597,996776,2845,3270886,3931,289450,7478,2981436,8460,810256,1281,266792,6592,543464,6661,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4858285,3733,940035,1430,34124,3139,905911,3552,3141885,3018,335493,9831,2806392,10228,776365,864,270711,6078,505654,6038,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700596,1208,344075,499,18863,2185,325212,2179,1065039,1248,179462,6192,885577,6529,291482,653,125869,4052,165613,4063,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4690780,1866,958004,685,32932,2453,925072,2687,2984364,1787,261353,7339,2723011,7264,748412,989,235677,4628,512735,4542,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,480306,738,105810,107,4084,999,101726,993,307142,765,29026,2844,278116,2997,67354,289,24889,1598,42465,1646,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22824,2753,4200,1336,470,390,3730,1168,14385,1933,2591,876,11794,1731,4239,922,1896,630,2343,745,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3170799,4192,662059,1966,27727,2612,634332,2694,1964250,3144,277223,7657,1687027,7757,544490,1342,228346,5532,316144,5524,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,446366,1629,95929,390,2001,589,93928,644,305201,1488,30779,3122,274422,3303,45236,247,15990,1316,29246,1355,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3681585,2936,661450,1131,24717,3234,636733,3260,2231899,2756,233297,8996,1998602,8986,788236,1096,253083,6315,535153,6173,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2143723,2459,457335,1327,24749,3030,432586,3189,1310518,1732,191788,6455,1118730,6641,375870,844,151530,4037,224340,3912,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
